Table_Id,City,Place_Fips,Geo_Id,State,State_Fips,Total_Population
125759,Windom,79684,16000US4879684,TX,48,177
125760,Windthorst,79696,16000US4879696,TX,48,318
125761,Winfield,79720,16000US4879720,TX,48,487
125762,Wink,79768,16000US4879768,TX,48,1001
125763,Winnie,79792,16000US4879792,TX,48,3238
125764,Winnsboro,79816,16000US4879816,TX,48,3273
125765,Winona,79828,16000US4879828,TX,48,893
125766,Winters,79876,16000US4879876,TX,48,2551
125767,Wixon Valley,79919,16000US4879919,TX,48,257
125768,Wolfe City,79948,16000US4879948,TX,48,1636
125769,Wolfforth,79972,16000US4879972,TX,48,3996
125770,Woodbranch,80044,16000US4880044,TX,48,1431
125771,Woodcreek,80058,16000US4880058,TX,48,1288
125772,Woodloch,80144,16000US4880144,TX,48,213
125773,Woodsboro,80176,16000US4880176,TX,48,1500
125774,Woodson,80188,16000US4880188,TX,48,272
125775,Woodville,80212,16000US4880212,TX,48,2738
125776,Woodway,80224,16000US4880224,TX,48,8667
125777,Wortham,80296,16000US4880296,TX,48,1044
125778,Wyldwood,80350,16000US4880350,TX,48,3912
125779,Wylie,80356,16000US4880356,TX,48,44461
125780,Yantis,80440,16000US4880440,TX,48,571
125781,Yoakum,80560,16000US4880560,TX,48,5483
125782,Yorktown,80584,16000US4880584,TX,48,2053
125783,Yznaga,80686,16000US4880686,TX,48,23
125784,Zapata,80716,16000US4880716,TX,48,4222
125785,Zapata Ranch,80722,16000US4880722,TX,48,200
125786,Zarate,80724,16000US4880724,TX,48,26
125787,Zavalla,80728,16000US4880728,TX,48,771
125788,Zuehl,80836,16000US4880836,TX,48,468
125789,Abbott,100,16000US4800100,TX,48,390
125790,Abernathy,160,16000US4800160,TX,48,3290
125791,Abilene,1000,16000US4801000,TX,48,122226
125792,Abram,1060,16000US4801060,TX,48,1910
125793,Ackerly,1108,16000US4801108,TX,48,183
125794,Addison,1240,16000US4801240,TX,48,15087
125795,Adrian,1324,16000US4801324,TX,48,183
125796,Agua Dulce,1390,16000US4801390,TX,48,2926
125797,Agua Dulce,1396,16000US4801396,TX,48,832
125798,Aguilares,1420,16000US4801420,TX,48,44
125799,Airport Heights,1500,16000US4801500,TX,48,102
125800,Airport Road Addition,1514,16000US4801514,TX,48,111
125801,Alamo,1576,16000US4801576,TX,48,18943
125802,Alamo Heights,1600,16000US4801600,TX,48,7593
125803,Alba,1636,16000US4801636,TX,48,861
125804,Albany,1648,16000US4801648,TX,48,2203
125805,Aldine,1696,16000US4801696,TX,48,15310
125806,Aledo,1744,16000US4801744,TX,48,2999
125807,Alfred,1816,16000US4801816,TX,48,108
125808,Alice,1852,16000US4801852,TX,48,19425
125809,Alice Acres,1858,16000US4801858,TX,48,340
125810,Allen,1924,16000US4801924,TX,48,92502
125811,Alma,2044,16000US4802044,TX,48,448
125812,Alpine,2104,16000US4802104,TX,48,6000
125813,Alto,2188,16000US4802188,TX,48,1279
125814,Alto Bonito Heights,2194,16000US4802194,TX,48,116
125815,Alton,2212,16000US4802212,TX,48,15092
125816,Alvarado,2260,16000US4802260,TX,48,3868
125817,Alvin,2272,16000US4802272,TX,48,25224
125818,Alvord,2284,16000US4802284,TX,48,1554
125819,Amada Acres,2286,16000US4802286,TX,48,0
125820,Amargosa,2290,16000US4802290,TX,48,15
125821,Amarillo,3000,16000US4803000,TX,48,196571
125822,Amaya,3008,16000US4803008,TX,48,25
125823,Ames,3072,16000US4803072,TX,48,1216
125824,Amherst,3084,16000US4803084,TX,48,957
125825,Amistad,3096,16000US4803096,TX,48,10
125826,Anacua,3126,16000US4803126,TX,48,14
125827,Anahuac,3144,16000US4803144,TX,48,2056
125828,Anderson,3192,16000US4803192,TX,48,248
125829,Andrews,3216,16000US4803216,TX,48,12696
125830,Angleton,3264,16000US4803264,TX,48,19153
125831,Angus,3288,16000US4803288,TX,48,502
125832,Anna,3300,16000US4803300,TX,48,9733
125833,Annetta,3336,16000US4803336,TX,48,1394
125834,Annetta North,3340,16000US4803340,TX,48,469
125835,Annetta South,3342,16000US4803342,TX,48,620
125836,Annona,3360,16000US4803360,TX,48,375
125837,Anson,3372,16000US4803372,TX,48,2148
125838,Anthony,3432,16000US4803432,TX,48,5305
125839,Anton,3540,16000US4803540,TX,48,1236
125840,Appleby,3564,16000US4803564,TX,48,565
125841,Aquilla,3588,16000US4803588,TX,48,166
125842,Aransas Pass,3600,16000US4803600,TX,48,8067
125843,Archer City,3696,16000US4803696,TX,48,1662
125844,Arcola,3708,16000US4803708,TX,48,2638
125845,Argyle,3768,16000US4803768,TX,48,3612
125846,Arlington,4000,16000US4804000,TX,48,379716
125847,Arp,4156,16000US4804156,TX,48,961
125848,Arroyo Colorado Estates,4174,16000US4804174,TX,48,575
125849,Arroyo Gardens,4176,16000US4804176,TX,48,403
125850,Asherton,4300,16000US4804300,TX,48,967
125851,Aspermont,4408,16000US4804408,TX,48,996
125852,Atascocita,4462,16000US4804462,TX,48,70773
125853,Athens,4504,16000US4804504,TX,48,12777
125854,Atlanta,4516,16000US4804516,TX,48,5635
125855,Aubrey,4600,16000US4804600,TX,48,2852
125856,Aurora,4672,16000US4804672,TX,48,1561
125857,Austin,5000,16000US4805000,TX,48,887061
125858,Austwell,5036,16000US4805036,TX,48,124
125859,Avery,5072,16000US4805072,TX,48,434
125860,Avinger,5084,16000US4805084,TX,48,393
125861,Azle,5168,16000US4805168,TX,48,10860
125862,Bacliff,5180,16000US4805180,TX,48,8753
125863,Bailey,5264,16000US4805264,TX,48,214
125864,Bailey's Prairie village,5288,16000US4805288,TX,48,780
125865,Baird,5336,16000US4805336,TX,48,1841
125866,Balch Springs,5372,16000US4805372,TX,48,24948
125867,Balcones Heights,5384,16000US4805384,TX,48,2930
125868,Ballinger,5456,16000US4805456,TX,48,3732
125869,Balmorhea,5468,16000US4805468,TX,48,584
125870,B and E,5520,16000US4805520,TX,48,698
125871,Bandera,5528,16000US4805528,TX,48,1207
125872,Bangs,5552,16000US4805552,TX,48,1674
125873,Banquete,5576,16000US4805576,TX,48,684
125874,Bardwell,5612,16000US4805612,TX,48,626
125875,Barrera,5690,16000US4805690,TX,48,0
125876,Barrett,5696,16000US4805696,TX,48,4720
125877,Barry,5708,16000US4805708,TX,48,360
125878,Barstow,5720,16000US4805720,TX,48,462
125879,Bartlett,5732,16000US4805732,TX,48,2226
125880,Barton Creek,5750,16000US4805750,TX,48,3373
125881,Bartonville,5768,16000US4805768,TX,48,2101
125882,Bastrop,5864,16000US4805864,TX,48,7669
125883,Batesville,5924,16000US4805924,TX,48,1122
125884,Bay City,5984,16000US4805984,TX,48,17499
125885,Bayou Vista,6060,16000US4806060,TX,48,1861
125886,Bayside,6104,16000US4806104,TX,48,417
125887,Baytown,6128,16000US4806128,TX,48,74897
125888,Bayview,6140,16000US4806140,TX,48,424
125889,Beach City,6200,16000US4806200,TX,48,2447
125890,Bear Creek village,6242,16000US4806242,TX,48,407
125891,Beasley,6272,16000US4806272,TX,48,572
125892,Beaumont,7000,16000US4807000,TX,48,117676
125893,Beckville,7108,16000US4807108,TX,48,966
125894,Bedford,7132,16000US4807132,TX,48,48559
125895,Bedias,7144,16000US4807144,TX,48,310
125896,Bee Cave,7156,16000US4807156,TX,48,5362
125897,Beeville,7192,16000US4807192,TX,48,13192
125898,Bellaire,7300,16000US4807300,TX,48,17869
125899,Bellevue,7396,16000US4807396,TX,48,307
125900,Bellmead,7408,16000US4807408,TX,48,10022
125901,Bells,7420,16000US4807420,TX,48,1538
125902,Bellville,7432,16000US4807432,TX,48,4171
125903,Belton,7492,16000US4807492,TX,48,19766
125904,Benavides,7528,16000US4807528,TX,48,1705
125905,Benbrook,7552,16000US4807552,TX,48,22144
125906,Benjamin,7636,16000US4807636,TX,48,258
125907,Benjamin Perez,7642,16000US4807642,TX,48,0
125908,Berryville,7852,16000US4807852,TX,48,1123
125909,Bertram,7864,16000US4807864,TX,48,1461
125910,Beverly Hills,8104,16000US4808104,TX,48,1827
125911,Bevil Oaks,8128,16000US4808128,TX,48,1308
125912,Bigfoot,8164,16000US4808164,TX,48,234
125913,Big Lake,8212,16000US4808212,TX,48,3146
125914,Big Sandy,8224,16000US4808224,TX,48,1843
125915,Big Spring,8236,16000US4808236,TX,48,28054
125916,Big Thicket Lake Estates,8240,16000US4808240,TX,48,659
125917,Big Wells,8260,16000US4808260,TX,48,737
125918,Bishop,8392,16000US4808392,TX,48,3169
125919,Bishop Hills,8398,16000US4808398,TX,48,285
125920,Bixby,8410,16000US4808410,TX,48,624
125921,Blackwell,8488,16000US4808488,TX,48,383
125922,Blanco,8536,16000US4808536,TX,48,2309
125923,Blanket,8596,16000US4808596,TX,48,384
125924,Blessing,8668,16000US4808668,TX,48,994
125925,Bloomburg,8752,16000US4808752,TX,48,390
125926,Blooming Grove,8788,16000US4808788,TX,48,963
125927,Bloomington,8800,16000US4808800,TX,48,1984
125928,Blossom,8812,16000US4808812,TX,48,1253
125929,Blue Berry Hill,8830,16000US4808830,TX,48,581
125930,Blue Mound,8860,16000US4808860,TX,48,3348
125931,Blue Ridge,8872,16000US4808872,TX,48,1138
125932,Bluetown,8908,16000US4808908,TX,48,287
125933,Blum,9004,16000US4809004,TX,48,462
125934,Boerne,9160,16000US4809160,TX,48,12272
125935,Bogata,9172,16000US4809172,TX,48,1191
125936,Boling,9232,16000US4809232,TX,48,959
125937,Bolivar Peninsula,9250,16000US4809250,TX,48,2196
125938,Bonanza Hills,9310,16000US4809310,TX,48,121
125939,Bonham,9328,16000US4809328,TX,48,10044
125940,Bonney village,9388,16000US4809388,TX,48,303
125941,Booker,9448,16000US4809448,TX,48,1483
125942,Borger,9556,16000US4809556,TX,48,13041
125943,Botines,9598,16000US4809598,TX,48,15
125944,Bovina,9628,16000US4809628,TX,48,1825
125945,Bowie,9640,16000US4809640,TX,48,5172
125946,Box Canyon,9656,16000US4809656,TX,48,25
125947,Boyd,9748,16000US4809748,TX,48,1295
125948,Boys Ranch,9796,16000US4809796,TX,48,374
125949,Brackettville,9868,16000US4809868,TX,48,2060
125950,Brady,9916,16000US4809916,TX,48,5509
125951,Brazoria,10072,16000US4810072,TX,48,3049
125952,Brazos Bend,10087,16000US4810087,TX,48,335
125953,Brazos Country,10090,16000US4810090,TX,48,771
125954,Breckenridge,10132,16000US4810132,TX,48,5596
125955,Bremond,10144,16000US4810144,TX,48,956
125956,Brenham,10156,16000US4810156,TX,48,16257
125957,Briar,10192,16000US4810192,TX,48,4221
125958,Briarcliff village,10197,16000US4810197,TX,48,1565
125959,Briaroaks,10216,16000US4810216,TX,48,548
125960,Bridge City,10252,16000US4810252,TX,48,7907
125961,Bridgeport,10264,16000US4810264,TX,48,6192
125962,Bristol,10336,16000US4810336,TX,48,275
125963,Broaddus,10384,16000US4810384,TX,48,194
125964,Bronte,10528,16000US4810528,TX,48,860
125965,Brookshire,10636,16000US4810636,TX,48,4879
125966,Brookside Village,10648,16000US4810648,TX,48,1532
125967,Browndell,10708,16000US4810708,TX,48,189
125968,Brownfield,10720,16000US4810720,TX,48,9688
125969,Brownsboro,10756,16000US4810756,TX,48,1039
125970,Brownsville,10768,16000US4810768,TX,48,181487
125971,Brownwood,10780,16000US4810780,TX,48,19021
125972,Bruceville-Eddy,10828,16000US4810828,TX,48,1616
125973,Brundage,10852,16000US4810852,TX,48,0
125974,Bruni,10876,16000US4810876,TX,48,261
125975,Brushy Creek,10897,16000US4810897,TX,48,21254
125976,Bryan,10912,16000US4810912,TX,48,79411
125977,Bryson,10960,16000US4810960,TX,48,536
125978,Buchanan Dam,10984,16000US4810984,TX,48,1145
125979,Buchanan Lake Village,10990,16000US4810990,TX,48,722
125980,Buckholts,11020,16000US4811020,TX,48,471
125981,Buda,11080,16000US4811080,TX,48,10655
125982,Buena Vista,11102,16000US4811102,TX,48,144
125983,Buffalo,11116,16000US4811116,TX,48,2129
125984,Buffalo Gap,11128,16000US4811128,TX,48,408
125985,Buffalo Springs village,11155,16000US4811155,TX,48,375
125986,Bullard,11212,16000US4811212,TX,48,2677
125987,Bulverde,11224,16000US4811224,TX,48,4761
125988,Buna,11236,16000US4811236,TX,48,2600
125989,Bunker Hill Village,11300,16000US4811300,TX,48,3842
125990,Burkburnett,11368,16000US4811368,TX,48,10960
125991,Burke,11380,16000US4811380,TX,48,703
125992,Burleson,11428,16000US4811428,TX,48,40652
125993,Burnet,11464,16000US4811464,TX,48,6104
125994,Burton,11536,16000US4811536,TX,48,393
125995,Butterfield,11626,16000US4811626,TX,48,83
125996,Byers,11644,16000US4811644,TX,48,506
125997,Bynum,11656,16000US4811656,TX,48,191
125998,Cactus,11692,16000US4811692,TX,48,3210
125999,Caddo Mills,11716,16000US4811716,TX,48,1772
126000,Caldwell,11836,16000US4811836,TX,48,4214
126001,Callender Lake,11940,16000US4811940,TX,48,1201
126002,Callisburg,11968,16000US4811968,TX,48,345
126003,Calvert,11992,16000US4811992,TX,48,1327
126004,Camargito,12010,16000US4812010,TX,48,433
126005,Cameron,12040,16000US4812040,TX,48,5448
126006,Cameron Park,12045,16000US4812045,TX,48,6972
126007,Campbell,12112,16000US4812112,TX,48,515
126008,Campo Verde,12226,16000US4812226,TX,48,183
126009,Camp Swift,12334,16000US4812334,TX,48,6461
126010,Camp Wood,12388,16000US4812388,TX,48,910
126011,Canadian,12412,16000US4812412,TX,48,2999
126012,Caney City,12472,16000US4812472,TX,48,212
126013,Canton,12496,16000US4812496,TX,48,3578
126014,Cantu Addition,12502,16000US4812502,TX,48,428
126015,Canutillo,12508,16000US4812508,TX,48,6110
126016,Canyon,12532,16000US4812532,TX,48,14248
126017,Canyon Creek,12562,16000US4812562,TX,48,1438
126018,Canyon Lake,12580,16000US4812580,TX,48,22759
126019,Cape Royale,12600,16000US4812600,TX,48,575
126020,Carbon,12736,16000US4812736,TX,48,396
126021,Carlsbad,12892,16000US4812892,TX,48,655
126022,Carl's Corner,12895,16000US4812895,TX,48,155
126023,Carmine,12916,16000US4812916,TX,48,211
126024,Carrizo Hill,12982,16000US4812982,TX,48,1046
126025,Carrizo Springs,12988,16000US4812988,TX,48,5740
126026,Carrollton,13024,16000US4813024,TX,48,127279
126027,Carthage,13108,16000US4813108,TX,48,6856
126028,Casa Blanca,13128,16000US4813128,TX,48,31
126029,Casas,13150,16000US4813150,TX,48,42
126030,Cashion Community,13198,16000US4813198,TX,48,275
126031,Castle Hills,13276,16000US4813276,TX,48,4311
126032,Castroville,13312,16000US4813312,TX,48,2860
126033,Catarina,13324,16000US4813324,TX,48,139
126034,Cedar Hill,13492,16000US4813492,TX,48,47089
126035,Cedar Park,13552,16000US4813552,TX,48,60841
126036,Cedar Point,13570,16000US4813570,TX,48,762
126037,Celeste,13672,16000US4813672,TX,48,779
126038,Celina,13684,16000US4813684,TX,48,6894
126039,Center,13732,16000US4813732,TX,48,5262
126040,Centerville,13900,16000US4813900,TX,48,958
126041,Central Gardens,13972,16000US4813972,TX,48,4317
126042,César Chávez,14038,16000US4814038,TX,48,1700
126043,Chandler,14224,16000US4814224,TX,48,2820
126044,Channelview,14236,16000US4814236,TX,48,39379
126045,Channing,14260,16000US4814260,TX,48,207
126046,Chaparrito,14266,16000US4814266,TX,48,31
126047,Chapeno,14290,16000US4814290,TX,48,60
126048,Charlotte,14404,16000US4814404,TX,48,2031
126049,Chester,14584,16000US4814584,TX,48,329
126050,Chico,14620,16000US4814620,TX,48,1217
126051,Childress,14668,16000US4814668,TX,48,6085
126052,Chillicothe,14680,16000US4814680,TX,48,796
126053,Chilton,14692,16000US4814692,TX,48,640
126054,China,14704,16000US4814704,TX,48,891
126055,China Grove,14716,16000US4814716,TX,48,1299
126056,China Spring,14740,16000US4814740,TX,48,1345
126057,Chireno,14776,16000US4814776,TX,48,408
126058,Christine,14860,16000US4814860,TX,48,392
126059,Christoval,14872,16000US4814872,TX,48,309
126060,Chula Vista CDP (Cameron County),14880,16000US4814880,TX,48,491
126061,Chula Vista CDP (Maverick County),14881,16000US4814881,TX,48,3438
126062,Chula Vista CDP (Zavala County),14882,16000US4814882,TX,48,363
126063,Cibolo,14920,16000US4814920,TX,48,23977
126064,Cienegas Terrace,14927,16000US4814927,TX,48,2888
126065,Cinco Ranch,14929,16000US4814929,TX,48,17015
126066,Circle D-KC Estates,14986,16000US4814986,TX,48,1962
126067,Cisco,15004,16000US4815004,TX,48,3833
126068,Citrus City,15028,16000US4815028,TX,48,4141
126069,Clarendon,15112,16000US4815112,TX,48,1993
126070,Clarksville,15160,16000US4815160,TX,48,3204
126071,Clarksville City,15172,16000US4815172,TX,48,768
126072,Claude,15196,16000US4815196,TX,48,1214
126073,Clear Lake Shores,15328,16000US4815328,TX,48,1235
126074,Cleburne,15364,16000US4815364,TX,48,29780
126075,Cleveland,15436,16000US4815436,TX,48,7728
126076,Clifton,15472,16000US4815472,TX,48,3385
126077,Clint,15544,16000US4815544,TX,48,820
126078,Cloverleaf,15628,16000US4815628,TX,48,23285
126079,Clute,15652,16000US4815652,TX,48,11324
126080,Clyde,15676,16000US4815676,TX,48,3733
126081,Coahoma,15700,16000US4815700,TX,48,749
126082,Cockrell Hill,15796,16000US4815796,TX,48,4284
126083,Coffee City,15820,16000US4815820,TX,48,281
126084,Coldspring,15892,16000US4815892,TX,48,911
126085,Coleman,15916,16000US4815916,TX,48,4508
126086,College Station,15976,16000US4815976,TX,48,101141
126087,Colleyville,15988,16000US4815988,TX,48,24453
126088,Collinsville,16036,16000US4816036,TX,48,1744
126089,Colmesneil,16048,16000US4816048,TX,48,643
126090,Colorado Acres,16110,16000US4816110,TX,48,98
126091,Colorado City,16120,16000US4816120,TX,48,4122
126092,Columbus,16168,16000US4816168,TX,48,3631
126093,Comanche,16192,16000US4816192,TX,48,4224
126094,Combes,16204,16000US4816204,TX,48,3019
126095,Combine,16216,16000US4816216,TX,48,2091
126096,Comfort,16228,16000US4816228,TX,48,3091
126097,Commerce,16240,16000US4816240,TX,48,8558
126098,Como,16252,16000US4816252,TX,48,770
126099,Concepcion,16300,16000US4816300,TX,48,39
126100,Conroe,16432,16000US4816432,TX,48,63521
126101,Converse,16468,16000US4816468,TX,48,20450
126102,Cool,16540,16000US4816540,TX,48,241
126103,Coolidge,16552,16000US4816552,TX,48,727
126104,Cooper,16564,16000US4816564,TX,48,2096
126105,Coppell,16612,16000US4816612,TX,48,40602
126106,Copperas Cove,16624,16000US4816624,TX,48,33005
126107,Copper Canyon,16636,16000US4816636,TX,48,1128
126108,Corinth,16696,16000US4816696,TX,48,20614
126109,Corpus Christi,17000,16000US4817000,TX,48,316513
126110,Corral City,17024,16000US4817024,TX,48,16
126111,Corrigan,17036,16000US4817036,TX,48,1742
126112,Corsicana,17060,16000US4817060,TX,48,23945
126113,Cottonwood,17200,16000US4817200,TX,48,140
126114,Cottonwood Shores,17208,16000US4817208,TX,48,1414
126115,Cotulla,17216,16000US4817216,TX,48,3963
126116,Country Acres,17236,16000US4817236,TX,48,133
126117,Coupland,17312,16000US4817312,TX,48,207
126118,Cove,17336,16000US4817336,TX,48,451
126119,Covington,17372,16000US4817372,TX,48,267
126120,Coyanosa,17408,16000US4817408,TX,48,211
126121,Coyote Acres,17426,16000US4817426,TX,48,447
126122,Coyote Flats,17429,16000US4817429,TX,48,404
126123,Crandall,17504,16000US4817504,TX,48,3059
126124,Crane,17516,16000US4817516,TX,48,3756
126125,Cranfills Gap,17540,16000US4817540,TX,48,265
126126,Crawford,17564,16000US4817564,TX,48,671
126127,Creedmoor,17612,16000US4817612,TX,48,177
126128,Cresson,17648,16000US4817648,TX,48,785
126129,Crockett,17744,16000US4817744,TX,48,6616
126130,Crosby,17756,16000US4817756,TX,48,2600
126131,Crosbyton,17768,16000US4817768,TX,48,1770
126132,Cross Mountain,17811,16000US4817811,TX,48,2725
126133,Cross Plains,17816,16000US4817816,TX,48,1187
126134,Cross Roads,17852,16000US4817852,TX,48,1016
126135,Cross Timber,17917,16000US4817917,TX,48,295
126136,Crowell,17948,16000US4817948,TX,48,773
126137,Crowley,17960,16000US4817960,TX,48,14174
126138,Crystal City,18020,16000US4818020,TX,48,7381
